,ask,ask,ask,ask,bid,bid,bid,bid,bid_vol,ask_vol,tick_count
2019-01-17 13:15:00+00:00,1.13964,1.14007,1.13946,1.13998,1.13962,1.14003,1.13942,1.13987,6463.289994239807,6299.369988679886,2409
2019-01-17 13:30:00+00:00,1.13997,1.13998,1.13829,1.13884,1.13988,1.13992,1.13826,1.13881,8906.709998846054,9039.98998785019,3754
2019-01-17 13:45:00+00:00,1.13883,1.13992,1.13877,1.13983,1.13881,1.13989,1.13873,1.13978,6820.1099989414215,6551.10999751091,2581
2019-01-17 14:00:00+00:00,1.13983,1.14009,1.13923,1.1393,1.13978,1.14007,1.1392,1.13926,8783.949996352196,8541.799982786179,2968
2019-01-17 14:15:00+00:00,1.1393,1.13937,1.13896,1.13901,1.13926,1.13934,1.13894,1.13899,7319.849980711937,6855.379985570908,2549
2019-01-17 14:30:00+00:00,1.13901,1.13964,1.13883,1.13911,1.13898,1.1396,1.1388,1.13907,6646.479982376099,7286.769990205765,2674
2019-01-17 14:45:00+00:00,1.13909,1.13917,1.13853,1.13873,1.13907,1.13915,1.1385,1.13871,6965.519980311394,6990.319992661476,2621
2019-01-17 15:00:00+00:00,1.13873,1.13908,1.13863,1.13904,1.13869,1.13905,1.13861,1.13902,5759.139982104301,5929.680001139641,2374
2019-01-17 15:15:00+00:00,1.13905,1.13945,1.13875,1.13929,1.13902,1.13943,1.13873,1.13926,6611.069984436035,5843.659982204437,2555
2019-01-17 15:30:00+00:00,1.1393,1.1393,1.13722,1.13759,1.13926,1.13927,1.13719,1.13756,7369.8799793720245,6650.14999461174,2865
2019-01-17 15:45:00+00:00,1.13757,1.13807,1.13703,1.13807,1.13755,1.13806,1.137,1.13804,7139.319984078407,7452.339990258217,3181
2019-01-17 16:00:00+00:00,1.13807,1.13874,1.1378,1.13822,1.13805,1.13872,1.13777,1.13818,7529.4799909591675,7768.819999933243,3190
2019-01-17 16:15:00+00:00,1.13821,1.13934,1.13808,1.13865,1.13818,1.13932,1.13806,1.1386,6622.149983882904,7410.7599939107895,2802
2019-01-17 16:30:00+00:00,1.13864,1.13871,1.13833,1.1384,1.1386,1.13868,1.1383,1.13837,4612.889994978905,4860.109982252121,1784
2019-01-17 16:45:00+00:00,1.13839,1.13864,1.13792,1.13852,1.13836,1.13861,1.1379,1.13849,4854.189987421036,4442.23999106884,1692
2019-01-17 17:00:00+00:00,1.13853,1.13893,1.13844,1.13847,1.13851,1.1389,1.13841,1.13844,4699.009990811348,4118.579987645149,1640
2019-01-17 17:15:00+00:00,1.13847,1.13872,1.13827,1.13857,1.13844,1.13868,1.13824,1.13854,4152.629980802536,4382.0399968624115,1546
2019-01-17 17:30:00+00:00,1.13858,1.13869,1.13838,1.13863,1.13855,1.13866,1.13835,1.13859,2825.2699855566025,2872.4899965524673,1026
2019-01-17 17:45:00+00:00,1.13862,1.13877,1.13835,1.13866,1.13859,1.13875,1.13833,1.13863,4579.469989657402,3183.8099962472916,1537
2019-01-17 18:00:00+00:00,1.13865,1.13946,1.13848,1.13936,1.13862,1.13943,1.13846,1.13933,4722.61997961998,4981.33999145031,1796
2019-01-17 18:15:00+00:00,1.13936,1.13938,1.1386,1.1386,1.13933,1.13936,1.13856,1.13857,4665.799987077713,3160.1999912261963,1575
2019-01-17 18:30:00+00:00,1.13859,1.13896,1.13849,1.13896,1.13856,1.13893,1.13846,1.13892,4268.849982738495,3606.1199938058853,1502
2019-01-17 18:45:00+00:00,1.13896,1.13897,1.13807,1.13816,1.13891,1.13893,1.13804,1.13813,3484.289992928505,3066.309993982315,1302
2019-01-17 19:00:00+00:00,1.13816,1.13842,1.13801,1.13822,1.13812,1.1384,1.13799,1.13818,3347.489992618561,3690.149992108345,1239
2019-01-17 19:15:00+00:00,1.13822,1.13878,1.13817,1.13844,1.13819,1.13875,1.13813,1.13841,3303.639990091324,3807.279993891716,1184
2019-01-17 19:30:00+00:00,1.13845,1.14,1.13832,1.13942,1.13841,1.13997,1.13831,1.13939,7458.6199823617935,7261.469992041588,3021
2019-01-17 19:45:00+00:00,1.1394,1.14005,1.13885,1.13898,1.13936,1.14002,1.13883,1.13895,9319.219984769821,10109.049988746643,4097
2019-01-17 20:00:00+00:00,1.13895,1.13919,1.13856,1.13877,1.13894,1.13916,1.13852,1.13875,6632.319979548454,7475.829964160919,2827
2019-01-17 20:15:00+00:00,1.13878,1.13896,1.13866,1.13893,1.13876,1.13894,1.13863,1.1389,5161.419986486435,6112.279971837997,2281
2019-01-17 20:30:00+00:00,1.13892,1.13926,1.13886,1.13902,1.1389,1.13923,1.13883,1.13898,4701.449982523918,4978.639978766441,1871
2019-01-17 20:45:00+00:00,1.13902,1.13921,1.13895,1.13916,1.139,1.13918,1.13892,1.13912,3238.4399870038033,3629.149986445904,1357
2019-01-17 21:00:00+00:00,1.13914,1.13927,1.13902,1.13916,1.13911,1.13925,1.13899,1.13911,1316.9799933433533,1224.199995815754,675
2019-01-17 21:15:00+00:00,1.13916,1.13918,1.13898,1.13899,1.13911,1.13914,1.13894,1.13895,1177.9899942874908,855.0699977874756,398
2019-01-17 21:30:00+00:00,1.13899,1.13902,1.13883,1.13886,1.13897,1.13899,1.13877,1.13881,1339.4499958753586,1001.359992980957,496
2019-01-17 21:45:00+00:00,1.13884,1.139,1.13883,1.13893,1.13881,1.13892,1.13878,1.1388,1036.9599983096123,982.2799966335297,494
2019-01-17 22:00:00+00:00,1.13897,1.13943,1.13884,1.13908,1.1388,1.13918,1.13878,1.13902,1064.9099980816245,1127.7100009322166,648
2019-01-17 22:15:00+00:00,1.13907,1.1392,1.13891,1.13891,1.13902,1.13911,1.13862,1.13862,752.119995906949,866.9199981689453,439
2019-01-17 22:30:00+00:00,1.13894,1.13911,1.13879,1.1389,1.13864,1.13897,1.1386,1.13869,1134.8000029325485,1147.1299984455109,786
2019-01-17 22:45:00+00:00,1.13891,1.13896,1.13884,1.13887,1.13869,1.1388,1.13864,1.13873,575.3400012254716,553.0999983549118,306
2019-01-17 23:00:00+00:00,1.13889,1.13905,1.13888,1.13905,1.13872,1.13899,1.13872,1.13897,1097.0200027227402,1175.199999332428,574
2019-01-17 23:15:00+00:00,1.13904,1.13922,1.13898,1.13914,1.13898,1.13917,1.13893,1.13909,1180.7800018787384,1479.6499923467636,592
2019-01-17 23:30:00+00:00,1.13912,1.1392,1.13905,1.1392,1.13908,1.13914,1.13899,1.13914,1708.729988336563,1253.459998369217,609
2019-01-17 23:45:00+00:00,1.13919,1.13928,1.13919,1.13923,1.13914,1.13923,1.13914,1.1392,1093.6599941253662,1170.999993801117,484
2019-01-18 00:00:00+00:00,1.13923,1.13926,1.13893,1.13897,1.1392,1.13924,1.1389,1.13893,1914.9899944067001,1652.5599945783615,784
2019-01-18 00:15:00+00:00,1.13898,1.13913,1.13884,1.13904,1.13893,1.1391,1.13881,1.13899,1815.080001592636,2070.4100008010864,840
2019-01-18 00:30:00+00:00,1.13904,1.13935,1.13896,1.13927,1.13899,1.13931,1.13893,1.13922,2645.489998102188,2413.479996204376,1054
2019-01-18 00:45:00+00:00,1.13927,1.13956,1.13908,1.13944,1.13922,1.13951,1.13904,1.1394,2450.5199954509735,2662.239996910095,982
2019-01-18 01:00:00+00:00,1.13944,1.13959,1.13924,1.1395,1.1394,1.13957,1.13921,1.13945,2633.3899939060207,2944.2299811840057,1119
2019-01-18 01:15:00+00:00,1.1395,1.13995,1.13934,1.13986,1.13945,1.13992,1.13931,1.13982,2900.5199971199036,3251.5399948358536,1271
2019-01-18 01:30:00+00:00,1.13986,1.14,1.13938,1.13943,1.13981,1.13997,1.13934,1.1394,3499.649997472763,3315.9799894094467,1364
2019-01-18 01:45:00+00:00,1.13942,1.13961,1.13933,1.13955,1.13939,1.13958,1.13929,1.13951,2673.3299963474274,2811.019994735718,1087
2019-01-18 02:00:00+00:00,1.13955,1.13972,1.13934,1.13954,1.13951,1.13969,1.13932,1.1395,2091.309998393059,2081.929993748665,802
2019-01-18 02:15:00+00:00,1.13953,1.1397,1.13944,1.13955,1.13949,1.13967,1.1394,1.13951,2066.139998793602,2445.409990787506,857
2019-01-18 02:30:00+00:00,1.13955,1.1397,1.13925,1.13926,1.13951,1.13966,1.13921,1.13923,1765.30999314785,2247.9699940681458,762
2019-01-18 02:45:00+00:00,1.13927,1.13959,1.13908,1.13949,1.13924,1.13956,1.13904,1.13947,1791.4399946928024,2249.949998497963,826
2019-01-18 03:00:00+00:00,1.13949,1.13969,1.13943,1.13965,1.13946,1.13966,1.13939,1.13962,1221.8399964571,1572.9799995422363,559
2019-01-18 03:15:00+00:00,1.13964,1.13971,1.1394,1.13943,1.13962,1.13969,1.13939,1.13939,2312.8199948072433,1798.9600018262863,782
2019-01-18 03:30:00+00:00,1.13943,1.13971,1.13939,1.13966,1.13941,1.13967,1.13935,1.13961,1981.090000987053,2431.0899962186813,885
2019-01-18 03:45:00+00:00,1.13966,1.13967,1.13942,1.13942,1.13961,1.13964,1.13938,1.13938,1846.5000020265581,2247.949997782707,855
2019-01-18 04:00:00+00:00,1.13943,1.13973,1.13942,1.13947,1.13942,1.13969,1.13939,1.13945,1352.1600019931793,1719.5999956130981,625
2019-01-18 04:15:00+00:00,1.13947,1.13957,1.13925,1.13937,1.13945,1.13954,1.13921,1.13934,1331.039999961853,1657.5499960184097,663
2019-01-18 04:30:00+00:00,1.13936,1.13952,1.13935,1.1394,1.13934,1.13949,1.13931,1.13938,1230.1399977207184,1376.0999962091446,559
2019-01-18 04:45:00+00:00,1.1394,1.13943,1.1393,1.1394,1.13937,1.13938,1.13927,1.13936,1022.3499978780746,787.7099959850311,368
2019-01-18 05:00:00+00:00,1.13941,1.13942,1.13917,1.1392,1.13936,1.13938,1.13914,1.13916,1175.8999936580658,1068.919997215271,446
2019-01-18 05:15:00+00:00,1.13921,1.13924,1.13911,1.13917,1.13916,1.1392,1.13908,1.13912,985.2299989461899,1045.2099953889847,372
2019-01-18 05:30:00+00:00,1.13915,1.13915,1.1387,1.13892,1.13912,1.13912,1.13868,1.13888,1719.5999977588654,1965.1399984359741,707
2019-01-18 05:45:00+00:00,1.1389,1.13912,1.13887,1.13895,1.13888,1.13908,1.13884,1.13892,1915.1399997472763,1904.5199984312057,721
2019-01-18 06:00:00+00:00,1.13895,1.13933,1.13885,1.13923,1.13891,1.13929,1.1388,1.13919,1583.5600044727325,1655.7699964046478,681
2019-01-18 06:15:00+00:00,1.13923,1.13932,1.13897,1.13926,1.13919,1.13928,1.13893,1.13925,2206.7899963855743,2188.049995779991,792
2019-01-18 06:30:00+00:00,1.13926,1.13934,1.13913,1.13928,1.13924,1.1393,1.13909,1.13926,1738.209995508194,2079.2299947738647,712
2019-01-18 06:45:00+00:00,1.13929,1.13976,1.13929,1.13958,1.13928,1.13972,1.13925,1.13953,2882.5399955511093,2530.8700034618378,1089
2019-01-18 07:00:00+00:00,1.13958,1.1399,1.13942,1.13951,1.13953,1.13987,1.13937,1.13946,4308.289992809296,3607.829997897148,1425
2019-01-18 07:15:00+00:00,1.1395,1.13982,1.13937,1.13967,1.13947,1.13979,1.13933,1.13964,2995.589986681938,2888.6599900722504,1113
2019-01-18 07:30:00+00:00,1.13968,1.13988,1.13932,1.13947,1.13963,1.13985,1.1393,1.13944,3892.859990000725,3953.2099863290787,1567
2019-01-18 07:45:00+00:00,1.13947,1.13993,1.13901,1.13917,1.13945,1.13991,1.13899,1.13914,4527.489992380142,4389.7399970293045,1691
2019-01-18 08:00:00+00:00,1.13916,1.13952,1.13887,1.13949,1.13913,1.13949,1.13883,1.13946,5253.349988222122,5434.379992842674,2185
2019-01-18 08:15:00+00:00,1.13948,1.13997,1.13932,1.13978,1.13944,1.13996,1.13928,1.13975,5814.209994792939,5254.519984722137,2206
2019-01-18 08:30:00+00:00,1.13976,1.13989,1.13903,1.13917,1.13975,1.13986,1.139,1.13914,4987.0799959897995,5172.1499927043915,2089
2019-01-18 08:45:00+00:00,1.13916,1.14008,1.13912,1.1396,1.13914,1.14006,1.13909,1.13956,5855.899978518486,6301.480005100369,2327
2019-01-18 09:00:00+00:00,1.13961,1.13978,1.13928,1.13954,1.13957,1.13973,1.13926,1.13951,5822.039986133575,5560.1299904584885,2210
2019-01-18 09:15:00+00:00,1.13954,1.13978,1.13935,1.13958,1.1395,1.13975,1.13932,1.13953,5694.669987678528,5200.139993786812,2049
2019-01-18 09:30:00+00:00,1.13955,1.14008,1.13934,1.13968,1.13953,1.14006,1.13932,1.13964,5396.299980401993,5150.539979934692,1990
2019-01-18 09:45:00+00:00,1.13968,1.1399,1.13939,1.13985,1.13964,1.13988,1.13936,1.1398,4661.699996113777,4345.4199941158295,1747
2019-01-18 10:00:00+00:00,1.13984,1.14099,1.13982,1.14052,1.1398,1.14096,1.13979,1.14048,6930.720001339912,6327.069992661476,2681
2019-01-18 10:15:00+00:00,1.1405,1.14066,1.13993,1.14028,1.14046,1.14063,1.13991,1.14024,5973.159993886948,5742.949998497963,2227
2019-01-18 10:30:00+00:00,1.14027,1.14053,1.14022,1.14047,1.14024,1.1405,1.14021,1.14043,4770.969986200333,4229.689991593361,1779
2019-01-18 10:45:00+00:00,1.14048,1.14072,1.14031,1.1407,1.14044,1.1407,1.14028,1.14067,4986.579991936684,4200.399982213974,1710
2019-01-18 11:00:00+00:00,1.14069,1.14074,1.14031,1.14048,1.14067,1.14072,1.14028,1.14044,3767.859995365143,3460.239989042282,1449
2019-01-18 11:15:00+00:00,1.14048,1.14087,1.1404,1.14085,1.14044,1.14085,1.14037,1.14083,4223.9799926280975,4373.429995179176,1576
2019-01-18 11:30:00+00:00,1.14084,1.141,1.14059,1.14098,1.14083,1.14097,1.14055,1.14095,4457.470004081726,4553.0999656915665,1624
2019-01-18 11:45:00+00:00,1.14098,1.14101,1.14045,1.14049,1.14096,1.14099,1.14043,1.14046,5363.819995522499,4906.859984636307,1905
2019-01-18 12:00:00+00:00,1.14048,1.14062,1.14014,1.14037,1.14046,1.14059,1.14012,1.14034,5043.489994287491,5508.089995026588,2017
2019-01-18 12:15:00+00:00,1.14037,1.14061,1.14025,1.14059,1.14035,1.14057,1.14023,1.14057,4928.5399841070175,4647.989998459816,1706
2019-01-18 12:30:00+00:00,1.1406,1.14104,1.14051,1.14064,1.14056,1.14103,1.14049,1.1406,5384.1000010967255,4863.319988965988,1904
2019-01-18 12:45:00+00:00,1.14065,1.14095,1.14017,1.1403,1.14061,1.14092,1.14015,1.14027,5869.139992237091,5331.899988651276,2018
2019-01-18 13:00:00+00:00,1.14029,1.14065,1.14004,1.14021,1.14027,1.14062,1.14003,1.14019,6808.699981570244,5935.899995446205,2276
2019-01-18 13:15:00+00:00,1.14021,1.14048,1.14013,1.14028,1.14018,1.14045,1.14011,1.14024,4902.489994525909,4842.809990644455,1720
2019-01-18 13:30:00+00:00,1.14027,1.14043,1.14007,1.14014,1.14024,1.14041,1.14005,1.14011,6242.469981908798,8624.09004342556,2091
2019-01-18 13:45:00+00:00,1.14013,1.14028,1.13967,1.13979,1.14011,1.14024,1.13964,1.13976,5440.039987206459,5894.750004529953,2117
2019-01-18 14:00:00+00:00,1.1398,1.14009,1.13966,1.1397,1.13975,1.14005,1.13964,1.13965,7124.029990196228,9278.969960451128,2605
2019-01-18 14:15:00+00:00,1.1397,1.13975,1.13899,1.13916,1.13965,1.13972,1.13897,1.13913,7024.669990181923,7753.9499884843835,2733
2019-01-18 14:30:00+00:00,1.13915,1.13929,1.13747,1.138,1.13913,1.13926,1.13744,1.13796,8273.639994263649,9408.79999756813,3569
2019-01-18 14:45:00+00:00,1.13799,1.13837,1.13743,1.13745,1.13795,1.13835,1.13737,1.13739,8362.780009150505,8109.180000543594,3189
2019-01-18 15:00:00+00:00,1.13745,1.13808,1.1367,1.13765,1.13743,1.13802,1.13664,1.13762,9481.769993305206,10153.679987668991,3889
2019-01-18 15:15:00+00:00,1.13765,1.13827,1.1364,1.1364,1.13762,1.13822,1.13637,1.13637,9143.639997720718,9836.849981546402,4011
2019-01-18 15:30:00+00:00,1.13639,1.13696,1.13607,1.13616,1.13637,1.13693,1.13604,1.13613,9111.209992289543,9258.129973649979,3615
2019-01-18 15:45:00+00:00,1.13615,1.13682,1.13607,1.13673,1.13613,1.13679,1.13604,1.1367,10710.139971852303,10165.319976329803,4167
2019-01-18 16:00:00+00:00,1.13675,1.1368,1.13573,1.13579,1.13671,1.13677,1.1357,1.13577,9711.899960786104,9911.269979953766,3656
2019-01-18 16:15:00+00:00,1.1358,1.13601,1.13535,1.13572,1.13576,1.13599,1.13532,1.13568,9448.06997692585,9187.369991898537,3393
2019-01-18 16:30:00+00:00,1.13571,1.13649,1.13562,1.13649,1.13569,1.13647,1.1356,1.13645,6980.189981579781,5755.919977426529,2409
2019-01-18 16:45:00+00:00,1.13648,1.13665,1.13571,1.13623,1.13645,1.13662,1.1357,1.13619,6847.159975886345,6152.009976506233,2385
2019-01-18 17:00:00+00:00,1.13623,1.13639,1.13579,1.136,1.13621,1.13637,1.13574,1.13597,4797.659981369972,4919.569994568825,1749
2019-01-18 17:15:00+00:00,1.13603,1.13621,1.13569,1.13611,1.136,1.13617,1.13568,1.13607,4152.789996266365,4390.919979214668,1492
2019-01-18 17:30:00+00:00,1.13609,1.13613,1.13569,1.13586,1.13606,1.13609,1.13566,1.13581,5207.589994072914,5004.029983282089,1681
2019-01-18 17:45:00+00:00,1.13586,1.13602,1.1357,1.13584,1.13582,1.13599,1.13566,1.1358,5479.279979228973,4869.829985022545,1798
2019-01-18 18:00:00+00:00,1.13585,1.13655,1.13581,1.13655,1.13583,1.13651,1.13578,1.1365,6432.499985337257,5312.089981198311,1999
2019-01-18 18:15:00+00:00,1.13655,1.13683,1.13622,1.1368,1.1365,1.1368,1.13619,1.13676,5127.609987735748,5208.509993195534,1778
2019-01-18 18:30:00+00:00,1.1368,1.13686,1.13661,1.13661,1.13676,1.13684,1.13656,1.13657,4146.579986691475,4023.0199855566025,1448
2019-01-18 18:45:00+00:00,1.13661,1.13684,1.13649,1.13655,1.13658,1.1368,1.13645,1.13651,4072.2699818611145,3862.3499948978424,1350
2019-01-18 19:00:00+00:00,1.13655,1.13664,1.13632,1.13662,1.13652,1.13661,1.1363,1.13656,6294.0599809885025,5530.080002784729,2047
2019-01-18 19:15:00+00:00,1.1366,1.13675,1.13645,1.13653,1.13656,1.13671,1.13641,1.13649,5350.609992146492,5294.169987678528,1908
2019-01-18 19:30:00+00:00,1.13651,1.13723,1.1365,1.1372,1.13649,1.1372,1.13646,1.13715,3587.560004591942,3909.169992208481,1514
2019-01-18 19:45:00+00:00,1.13719,1.13722,1.13696,1.13701,1.13716,1.13718,1.13692,1.13697,5500.069988250732,4523.839985489845,1735
2019-01-18 20:00:00+00:00,1.137,1.13702,1.13643,1.13645,1.13697,1.13698,1.13639,1.13641,4692.969980359077,4710.329986691475,1871
2019-01-18 20:15:00+00:00,1.13645,1.13657,1.13629,1.13639,1.13641,1.13652,1.13626,1.13636,3875.839989900589,4314.6899799108505,1542
2019-01-18 20:30:00+00:00,1.13638,1.13646,1.13626,1.13644,1.13636,1.13643,1.13622,1.13639,3165.289984345436,2965.609989643097,1108
2019-01-18 20:45:00+00:00,1.13644,1.13652,1.13625,1.13652,1.13642,1.1365,1.1362,1.1365,3931.429981082678,4194.729985952377,1579
2019-01-18 21:00:00+00:00,1.13654,1.13662,1.13638,1.13653,1.13649,1.13657,1.13634,1.13649,1425.809995830059,2155.369991838932,879
2019-01-18 21:15:00+00:00,1.13653,1.13663,1.1365,1.13652,1.13649,1.13658,1.13645,1.13647,1479.670002579689,1589.469994544983,623
2019-01-18 21:30:00+00:00,1.1365,1.13661,1.13646,1.13649,1.13645,1.13657,1.1364,1.13645,2120.9899982213974,1842.860000729561,840
2019-01-18 21:45:00+00:00,1.13649,1.13656,1.13621,1.13643,1.13642,1.1365,1.13611,1.13614,1134.4399976730347,1412.3999955654144,674
2019-01-18 22:00:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-18 22:15:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-18 22:30:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-18 22:45:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-18 23:00:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-18 23:15:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-18 23:30:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-18 23:45:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 00:00:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 00:15:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 00:30:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 00:45:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 01:00:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 01:15:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 01:30:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 01:45:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 02:00:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 02:15:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 02:30:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 02:45:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 03:00:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 03:15:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 03:30:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 03:45:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 04:00:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 04:15:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 04:30:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 04:45:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 05:00:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 05:15:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 05:30:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 05:45:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 06:00:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 06:15:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 06:30:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 06:45:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 07:00:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 07:15:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 07:30:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 07:45:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 08:00:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
2019-01-19 08:15:00+00:00,1.13643,1.13643,1.13643,1.13643,1.13614,1.13614,1.13614,1.13614,0.0,0.0,0
